<COLON>	WP	3.19301161611e-06
VBG	RP	3.18773752506e-06
IN	<PERIOD>	3.1876886315e-06
WRB	WP	3.17967924657e-06
<RIGHTPAR>	PRP$	3.15531474654e-06
NNS	VBG	3.13540265529e-06
IN	VBG	3.1294894513e-06
IN	VB	3.11907283151e-06
IN	VBN	3.11242344109e-06
VBN	EX	3.064483588e-06
EX	RB	3.06001562433e-06
VB	NN	3.05819418656e-06
JJR	DT	3.04032588827e-06
TO	WRB	2.98041265978e-06
WDT	NNPS	2.95388284166e-06
NNP	EX	2.94101245091e-06
NNPS	MD	2.94003077389e-06
POS	VBG	2.89569265111e-06
WP	DT	2.89052548774e-06
RBR	VBN	2.8879687094e-06
VBN	JJS	2.8337506901e-06
DT	EX	2.83269689411e-06
POS	NNP	2.81738344809e-06
VB	PRP$	2.81399703872e-06
JJS	TO	2.78619786576e-06
MD	JJS	2.75750661982e-06
VBZ	RBR	2.73168396059e-06
JJS	WDT	2.72508372234e-06
RB	<COMMA>	2.70084711618e-06
TO	JJS	2.69543566045e-06
RBR	IN	2.68982000995e-06
VBD	JJS	2.67303220158e-06
<COMMA>	PRP$	2.66246017488e-06
WP	<PERIOD>	2.65758143259e-06
NNPS	<PERIOD>	2.63340253281e-06
<PERIOD>	JJR	2.62938273021e-06
NN	PRP	2.62922727792e-06
POS	VBN	2.61446237182e-06
<COLON>	EX	2.60383001227e-06
RP	<COMMA>	2.57405633697e-06
VBD	WDT	2.56341916982e-06
WRB	NNPS	2.55687370537e-06
DT	TO	2.53722093074e-06
JJS	JJR	2.52462381095e-06
VBN	CC	2.52401081102e-06
JJS	<RIGHTPAR>	2.50808343727e-06
PRP$	VBD	2.48978543904e-06
CD	RBR	2.46140643068e-06
VBN	RBR	2.45788959496e-06
PRP$	RBR	2.45723581671e-06
CC	EX	2.45612899574e-06
TO	PRP	2.41170807391e-06
NNP	VBG	2.40882990588e-06
WDT	VBP	2.39803460056e-06
NNS	<COMMA>	2.39474178798e-06
<RIGHTPAR>	POS	2.37684606375e-06
EX	VBZ	2.35235049079e-06
MD	WP	2.31329467482e-06
POS	<COMMA>	2.29129835727e-06
CC	POS	2.28414596459e-06
NN	MD	2.25960954231e-06
POS	WDT	2.2540505179e-06
<RIGHTPAR>	MD	2.25377415697e-06
IN	WDT	2.25103226292e-06
<LEFTPAR>	RBR	2.24048545772e-06
PRP	JJS	2.23511953357e-06
VBG	IN	2.22360894564e-06
MD	CC	2.19952157232e-06
<COLON>	CC	2.19677351587e-06
<COMMA>	JJ	2.1472142695e-06
VBN	NNP	2.08542677105e-06
NNP	CC	2.08082252706e-06
WP	JJR	2.06428137578e-06
TO	POS	2.05519464958e-06
CC	NNS	2.0320729941e-06
WDT	VBG	2.02978488073e-06
TO	RP	2.02206030897e-06
JJS	EX	2.01068577127e-06
TO	MD	2.00848482046e-06
NNPS	<LEFTPAR>	1.9900840173e-06
IN	NN	1.98983332222e-06
WP	CC	1.98743060364e-06
RP	IN	1.98329601575e-06
PRP$	DT	1.95265031167e-06
<COLON>	JJ	1.93576225571e-06
WP	VBN	1.90818086032e-06
JJR	VBD	1.90629196772e-06
VBN	DT	1.90363823593e-06
IN	VBZ	1.89885372359e-06
JJS	RP	1.86355277204e-06
RBR	VBG	1.84666763331e-06
DT	JJR	1.84447954438e-06
<COLON>	NNP	1.82862449072e-06
JJR	VBG	1.81388997422e-06
VBZ	NNPS	1.80933142091e-06
JJ	PRP	1.8049952587e-06
VBG	CC	1.77706502602e-06
IN	WRB	1.77276690563e-06
WDT	VBZ	1.76919348405e-06
CD	CC	1.75668811808e-06
RP	RBR	1.7508300581e-06
NNS	WDT	1.74320203039e-06
JJ	PRP$	1.72545895838e-06
DT	RBR	1.72156359673e-06
RP	NN	1.70479782846e-06
VBP	JJS	1.69430892227e-06
WDT	POS	1.69287256191e-06
JJS	<LEFTPAR>	1.68042784437e-06
JJR	VBN	1.66485644659e-06
<LEFTPAR>	PRP	1.6630596244e-06
RB	RBR	1.65010165454e-06
VBP	TO	1.62394590131e-06
<COMMA>	VBP	1.62037111118e-06
<COLON>	PRP	1.61598291448e-06
EX	<RIGHTPAR>	1.61208566019e-06
CD	NNS	1.61170658108e-06
JJS	DT	1.60104217295e-06
<PERIOD>	NNS	1.60048463571e-06
PRP	RBR	1.5898840795e-06
POS	MD	1.56070566937e-06
RBR	<PERIOD>	1.54394525165e-06
RP	CC	1.53165580719e-06
<COMMA>	VBG	1.49825615492e-06
JJR	<LEFTPAR>	1.47580955545e-06
NNS	NN	1.4743024257e-06
VBN	<COMMA>	1.46384470745e-06
RBR	<RIGHTPAR>	1.45950322344e-06
CD	IN	1.45734752355e-06
VBP	PRP$	1.45161830201e-06
JJS	<COLON>	1.43620524057e-06
WRB	<RIGHTPAR>	1.41788733948e-06
NNPS	WRB	1.3947609066e-06
VB	WP	1.39286129897e-06
VBP	WDT	1.3638444929e-06
CC	<COMMA>	1.34706098742e-06
JJ	MD	1.34633278759e-06
CC	WRB	1.33093896992e-06
PRP	<LEFTPAR>	1.31218349186e-06
RP	PRP$	1.31113138435e-06
POS	<PERIOD>	1.23802844709e-06
VBN	WRB	1.23646308969e-06
WDT	CC	1.22230607336e-06
VBP	NNPS	1.21927315355e-06
VBG	WP	1.21604747616e-06
JJ	<COMMA>	1.20935385806e-06
CC	RP	1.20808887272e-06
<RIGHTPAR>	PRP	1.19529801462e-06
RP	POS	1.18453054598e-06
JJS	<PERIOD>	1.17640741004e-06
IN	JJ	1.17018766632e-06
WP	IN	1.15568455294e-06
IN	NNPS	1.15195708811e-06
JJR	<RIGHTPAR>	1.12529933727e-06
VBN	<LEFTPAR>	1.11134244363e-06
WDT	RBR	1.10075202775e-06
<COMMA>	RP	1.09252577507e-06
MD	<LEFTPAR>	1.08676722488e-06
CC	TO	1.08285455624e-06
VBN	WDT	1.08228459528e-06
IN	RBR	1.06415626538e-06
WP	EX	1.06397058897e-06
RP	<COLON>	1.06131221084e-06
PRP$	WDT	1.02627568344e-06
EX	<PERIOD>	1.0250264082e-06
<PERIOD>	NN	1.02423421189e-06
RBR	WRB	9.63794072217e-07
JJR	IN	9.60980908848e-07
WP	JJ	9.56927088458e-07
VBP	IN	9.4375557258e-07
VBG	POS	9.37551442481e-07
PRP$	<COMMA>	9.33872420728e-07
NNPS	<RIGHTPAR>	9.33837023986e-07
JJS	VBN	9.15064869655e-07
NNP	VBN	9.13575766259e-07
JJR	WDT	8.96480070733e-07
<LEFTPAR>	JJR	8.71706832162e-07
JJS	NN	8.702493145e-07
VBP	<COLON>	8.70011890641e-07
NN	JJS	8.62535311563e-07
PRP$	IN	8.51975067162e-07
PRP$	CC	8.4349831031e-07
WP	TO	8.356818747e-07
VBZ	POS	8.31920801581e-07
<COMMA>	TO	8.208824408e-07
WDT	RP	8.17836060985e-07
PRP$	JJ	8.1232890059e-07
RBR	RP	8.11495347974e-07
JJS	WP	8.10265472051e-07
RBR	PRP	8.04930338327e-07
NN	VBD	7.94200786136e-07
VBD	<PERIOD>	7.89253287392e-07
<RIGHTPAR>	RP	7.8334072634e-07
VB	CC	7.80670518896e-07
POS	<RIGHTPAR>	7.79403790174e-07
VBN	NNPS	7.72768020907e-07
PRP$	JJR	7.60782717046e-07
IN	JJS	7.55518048678e-07
IN	EX	7.48228734027e-07
WDT	NN	7.28319449861e-07
WRB	TO	7.19819603201e-07
RP	TO	7.19735970323e-07
<RIGHTPAR>	JJR	7.17005588513e-07
NNS	WRB	7.14524891143e-07
<RIGHTPAR>	NNPS	6.95213338842e-07
<PERIOD>	RP	6.84499123382e-07
TO	RBR	6.72793139644e-07
<PERIOD>	RBR	6.40483682202e-07
POS	IN	6.34549620848e-07
<RIGHTPAR>	RBR	6.32320959759e-07
IN	RP	6.2479814586e-07
EX	NNPS	6.23725115001e-07
VBG	NNPS	6.1996125289e-07
RP	WRB	6.14251045472e-07
POS	<LEFTPAR>	6.14167249058e-07
CC	PRP$	6.0724219364e-07
IN	JJR	6.06322558772e-07
NNS	IN	5.84068713172e-07
VBN	RP	5.82551443085e-07
CC	VBN	5.79518824484e-07
RB	NN	5.70892228824e-07
WDT	EX	5.59358149244e-07
PRP$	<LEFTPAR>	5.5857552117e-07
<RIGHTPAR>	JJS	5.51105364843e-07
PRP$	<RIGHTPAR>	5.49793589655e-07
JJS	MD	5.44930695845e-07
<RIGHTPAR>	VBP	5.43836287337e-07
NNS	RP	5.40842548524e-07
RP	JJ	5.34679779118e-07
NNPS	JJS	5.2334900047e-07
VB	JJ	5.20280243999e-07
JJS	CD	5.12452457913e-07
<COMMA>	POS	5.105634866e-07
NNS	RB	5.06529412969e-07
PRP$	MD	4.892145542e-07
VBD	RP	4.80107746892e-07
WRB	<PERIOD>	4.60510619749e-07
POS	NN	4.45935329108e-07
TO	NNPS	4.39756107973e-07
WRB	<LEFTPAR>	4.37214740301e-07
<COLON>	VBZ	4.3214273715e-07
NNP	WDT	4.2518634169e-07
<COMMA>	PRP	4.25088410361e-07
JJ	EX	4.11237667808e-07
TO	EX	4.11167670578e-07
JJS	<COMMA>	4.02433701807e-07
JJS	RBR	3.97667705376e-07
EX	RBR	3.94424819444e-07
PRP$	VBP	3.92875204147e-07
NNPS	CC	3.90394066074e-07
CD	POS	3.82586351932e-07
POS	NNPS	3.81813697437e-07
<COLON>	VBN	3.80957997925e-07
<LEFTPAR>	WRB	3.64210017867e-07
NNPS	VBD	3.62258888109e-07
POS	RB	3.60650332598e-07
WDT	WRB	3.56538200186e-07
EX	IN	3.54470547914e-07
<LEFTPAR>	NNPS	3.45034205596e-07
<COMMA>	MD	3.43884852372e-07
WRB	JJS	3.43786398627e-07
VBP	DT	3.39839197228e-07
IN	VBP	3.14184148642e-07
JJS	PRP$	3.09268281595e-07
CC	WDT	2.89885822902e-07
EX	<COMMA>	2.89463372272e-07
RBR	POS	2.83958669689e-07
TO	VB	2.83618589947e-07
JJ	VBG	2.65644008679e-07
NNS	TO	2.64379469428e-07
<RIGHTPAR>	WRB	2.64318819221e-07
JJS	POS	2.62444336485e-07
JJR	WRB	2.5827813821e-07
EX	WRB	2.5466490905e-07
PRP	CC	2.51152682651e-07
RB	POS	2.44636837232e-07
CD	NNP	2.44391041848e-07
TO	CC	2.41060904793e-07
POS	JJ	2.38832690069e-07
JJS	IN	2.30877508556e-07
<COMMA>	EX	2.29396939e-07
DT	JJ	2.26237148127e-07
POS	TO	2.24286521022e-07
CD	JJR	2.2060833782e-07
VBP	<COMMA>	2.16032143063e-07
RB	NNS	2.09781249261e-07
VBP	<RIGHTPAR>	2.05261931008e-07
MD	WDT	2.04788580982e-07
IN	PRP	1.97642598898e-07
RP	VBD	1.972593906e-07
JJR	POS	1.9256556516e-07
NN	VBP	1.84404357145e-07
<LEFTPAR>	WP	1.7798715013e-07
RP	MD	1.76175222244e-07
RP	<LEFTPAR>	1.73447205432e-07
JJS	NNPS	1.72968009526e-07
WP	<RIGHTPAR>	1.70759519302e-07
MD	RP	1.70478977712e-07
VBG	EX	1.66033558791e-07
VB	RP	1.62008071847e-07
<RIGHTPAR>	WDT	1.60625825418e-07
<COMMA>	VB	1.57472192508e-07
VB	POS	1.47004793893e-07
JJ	IN	1.45249686279e-07
DT	<PERIOD>	1.43672453712e-07
NNPS	WP	1.42667331837e-07
VBN	WP	1.41125634068e-07
RBR	PRP$	1.37330111449e-07
NNS	EX	1.33986571837e-07
JJR	CC	1.3177425684e-07
JJR	VBZ	1.29983857344e-07
RBR	<LEFTPAR>	1.25219850045e-07
NNS	NNPS	1.20069294729e-07
PRP	<PERIOD>	1.18866333665e-07
WRB	JJ	1.16845096043e-07
RB	JJS	1.1578506709e-07
JJS	VBG	1.15325797911e-07
NN	PRP$	1.12106182559e-07
RP	JJS	1.1190910898e-07
<COMMA>	NNPS	1.11848775908e-07
NNPS	VBG	1.06605548e-07
RB	WDT	1.01995184743e-07
WRB	EX	1.00877771358e-07
POS	RBR	9.19785980713e-08
RP	DT	8.92339226954e-08
VBG	RBR	8.36716763652e-08
VBG	TO	8.13636273911e-08
EX	TO	8.1210694558e-08
JJ	VB	8.08006886954e-08
POS	VB	8.00799099254e-08
JJS	CC	7.69108712273e-08
JJS	VBD	7.55201263747e-08
IN	PRP$	7.52437371299e-08
WRB	<COLON>	7.44709383604e-08
NNPS	IN	7.41142174299e-08
NNPS	<COMMA>	7.33107624606e-08
WP	NNPS	7.27319920402e-08
VBP	RBR	7.27128164346e-08
VBP	<LEFTPAR>	7.08460867749e-08
<LEFTPAR>	RP	7.07264204425e-08
CD	<PERIOD>	5.9091975535e-08
DT	PRP$	5.17309682313e-08
PRP	WDT	5.16181416499e-08
WRB	RBR	5.14079924185e-08
VBG	<COMMA>	4.85266229422e-08
NN	WP	4.80979640838e-08
DT	RP	4.46057121795e-08
EX	JJS	4.06694148913e-08
NNP	IN	4.03182089936e-08
NNS	RBR	3.81926847925e-08
VB	NNS	3.74083479748e-08
RBR	DT	3.72149739913e-08
<LEFTPAR>	EX	3.63314610063e-08
JJ	WP	3.4113102787e-08
PRP$	NNPS	3.37958310226e-08
PRP	JJR	3.16481357787e-08
RBR	NN	3.0389138983e-08
EX	VBG	2.97840043184e-08
RP	<RIGHTPAR>	2.74728133576e-08
<LEFTPAR>	WDT	2.54975054403e-08
NN	EX	2.53750517959e-08
<COLON>	JJR	2.49898748361e-08
WP	POS	2.46446125729e-08
JJ	<PERIOD>	2.27172364253e-08
<PERIOD>	WRB	2.24423576389e-08
RP	WDT	2.18682364439e-08
WRB	<COMMA>	2.04269793302e-08
<RIGHTPAR>	EX	1.89732283218e-08
JJ	RBR	1.86751519804e-08
RP	JJR	1.79908445364e-08
IN	NNS	1.79350400087e-08
NN	WDT	1.62255357206e-08
NNPS	WDT	1.56191110046e-08
EX	RP	1.3882659966e-08
WDT	WDT	1.38222084889e-08
TO	PRP$	1.12389242357e-08
WP	<COLON>	1.09618919497e-08
NN	RP	1.04702138903e-08
VBZ	JJR	9.85286030541e-09
JJ	JJS	7.01536140291e-09
JJS	JJ	7.00701707768e-09
VBZ	<PERIOD>	6.48970721606e-09
WP	JJS	5.47424766628e-09
VBD	CC	5.24809151692e-09
<COLON>	JJS	4.55063908777e-09
JJR	MD	4.10289913155e-09
POS	VBZ	2.07578465528e-09
VBG	<LEFTPAR>	1.88952131719e-09
MD	RBR	1.2938166094e-09
JJ	RP	1.00513508627e-09
NNPS	VBN	7.74142416837e-10
WP	<LEFTPAR>	7.48559603192e-10
NNPS	VBP	7.20553672284e-10
CC	JJS	5.42514477786e-10
<RIGHTPAR>	WP	4.42726022509e-10
<RIGHTPAR>	RB	1.90781945797e-10
